YR MO DY HRMN SEC LATITUDE LONGITUDE DEPTH MAG FAMILY
1999 10 16 1007 28.71 34.80483 -116.2935 4.12 4.46 1715
1999 10 16 1008 4.04 34.70867 -116.343 8.71 4.73 1715
1999 10 16 1009 54.68 34.66645 -116.29201 7.322 3.99 1715
1999 10 16 1010 33.57 34.58496 -116.27647 6.204 3 1715
1999 10 16 1010 49.06 34.62878 -116.27696 6.598 4.36 1715
1999 10 16 1011 38.69 34.69526 -116.3898 6.621 3 1715
1999 10 16 1012 19.51 34.49633 -116.23717 3.93 4.03 1715
1999 10 16 1012 47.21 34.53904 -116.30404 2.911 2.5 1715
1999 10 16 1013 13.92 33.167 -115.532 3.48 3.71 1715
1999 10 16 1014 36.44 33.89617 -116.93933 7.37 3.33 1715
1999 10 16 1018 47.46 34.66517 -116.28667 7.11 4.01 1715
1999 10 16 1020 52.94 34.3555 -116.14389 4.341 4.76 1715
1999 10 16 1021 20.85 34.5415 -116.27083 8.73 4.5 1715
1999 10 16 1022 47.8 33.82644 -115.96398 10.29 2.5 1715
1999 10 16 1023 45.84 34.74483 -116.22733 -0.77 3.96 1715
1999 10 16 1025 52.85 34.27167 -116.48 5.69 3.93 1715
1999 10 16 1027 10.86 34.13633 -116.59383 7.51 3.38 1715
1999 10 16 1031 14.9 34.61367 -116.33483 1.59 4.04 1715
1999 10 16 1032 23.14 34.3485 -116.79517 4.73 3.52 1715
1999 10 16 1033 47.79 34.64417 -116.3145 2.3 4.08 1715
1999 10 16 1035 56.67 34.31 -116.29933 10.2 3.75 1715
1999 10 16 1049 50.86 33.23365 -115.6659 7.811 3.96 1715
1999 10 16 1054 11.23 34.5345 -116.25467 1.8 3.77 1715
1999 10 16 1056 55.57 34.7145 -116.29833 5.98 3.66 1715
1999 10 16 1059 46.28 34.6025 -116.7415 10.29 3.14 1715
1999 10 16 1104 32.54 34.43091 -116.20295 6.213 3.88 1715
1999 10 16 1105 26.67 34.47683 -116.27031 8.706 3 1715
1999 10 16 1106 15.12 34.61167 -116.30183 11.29 3 1715
1999 10 16 1106 38.36 34.5824 -116.27534 4.975 4.33 1715
1999 10 16 1107 23.36 34.57867 -116.3205 2.39 3.82 1715
1999 10 16 1108 54.42 34.45583 -116.249 3.03 2.5 1715
1999 10 16 1110 16.52 34.65133 -116.289 1.79 3.59 1715
1999 10 16 1111 23.36 33.19217 -115.87 6.81 2.81 1715
1999 10 16 1111 44.01 34.69167 -116.37717 1.57 3.36 1715
1999 10 16 1114 12.29 34.08778 -116.84999 2.872 2.98 1715
1999 10 16 1120 15.7 34.51083 -116.2665 4.11 3.5 1715
1999 10 16 1120 37.58 34.59183 -116.286 2.66 3.86 1715
1999 10 16 1121 13.31 34.45283 -116.237 3.19 3 1715
1999 10 16 1121 38.77 34.49611 -116.25408 5.528 3.87 1715
1999 10 16 1123 39.33 33.24883 -115.67728 4.077 2.7 1715
1999 10 16 1124 33.33 34.58948 -116.27717 5.989 3 1715
1999 10 16 1126 5.28 34.81318 -116.34617 5.449 4.63 1715
1999 10 16 1126 52.7 34.44533 -116.25283 0.61 2.5 1715
1999 10 16 1127 42.25 34.8164 -116.38705 5.486 3.5 1715
1999 10 16 1127 53.9 34.36146 -116.1359 5.494 4.2 1715
1999 10 16 1136 37.61 34.52635 -116.25533 4.378 3 1715
1999 10 16 1138 49.8 34.5212 -116.29189 8.272 3.89 1715
1999 10 16 1139 51.95 34.68267 -116.2855 4.12 2.84 1715
1999 10 16 1147 44.15 34.67639 -116.3572 7.348 3.78 1715
1999 10 16 1148 51.01 34.60739 -116.26534 7.586 2.5 1715
1999 10 16 1149 58.79 34.71321 -116.3063 10.728 3.97 1715
1999 10 16 1150 39.74 34.685 -116.371 6.3 3.2 1715
1999 10 16 1151 18.86 34.71277 -116.30422 9.798 3 1715
1999 10 16 1151 44.93 34.4628 -116.2246 10.815 3.45 1715
1999 10 16 1155 31.6 34.58624 -116.26439 4.797 3 1715
1999 10 16 1155 37.75 34.44077 -116.26164 5.832 3.88 1715
1999 10 16 1156 29.2 34.67577 -116.28473 2.063 2.5 1715
1999 10 16 1157 2.76 34.60933 -116.06617 8.42 2.5 1715
1999 10 16 1203 18.78 34.72123 -116.29791 8.082 4.25 1715
1999 10 16 1203 34.3 34.669 -116.299 5.34 3.5 1715
1999 10 16 1204 19.38 34.60133 -116.29267 3.33 2.5 1715
1999 10 16 1205 42.31 34.55314 -116.26383 7.29 2.5 1715
1999 10 16 1211 43.69 34.58303 -116.24422 4.302 2.7 1715
1999 10 16 1213 3.27 34.63033 -116.29683 6.7 3.44 1715
1999 10 16 1214 11.81 34.68498 -116.35876 9.239 3.56 1715
1999 10 16 1215 8.93 34.5997 -116.29003 12.451 3.67 1715
1999 10 16 1220 22.32 34.5722 -116.24614 6.139 3.12 1715
1999 10 16 1220 58.29 34.56418 -116.26758 8.744 2.5 1715
1999 10 16 1237 7.52 33.23552 -115.74112 4.469 2.78 1715
1999 10 16 1237 19.95 34.54035 -116.30269 3.908 3.74 1715
1999 10 16 1238 4.46 34.56917 -116.2895 4.6 2.8 1715
1999 10 16 1238 55.19 34.434 -116.21917 3.08 2.76 1715
1999 10 16 1251 51.27 34.36193 -116.13101 7.034 3.66 1715
1999 10 16 1255 9.76 34.50223 -116.25256 4.214 4.42 1715
1999 10 16 1257 20.84 34.43917 -116.2485 6.03 5.37 1715
1999 10 16 1301 8.16 34.80473 -116.28645 4.992 2.5 1715
1999 10 16 1304 32.94 34.6902 -116.31258 9.446 3.42 1715
1999 10 16 1305 20.09 34.67667 -116.31483 4.58 3.75 1715
1999 10 16 1309 9.29 34.42516 -116.24776 5.51 3.27 1715
1999 10 16 1309 39.33 34.58339 -116.26535 8.305 2.5 1715
1999 10 16 1313 59.28 34.55762 -116.24302 10.756 3.31 1715
1999 10 16 1314 56.46 34.46105 -116.2113 17.858 3.17 1715
1999 10 16 1322 10.7 34.55528 -116.27111 12.665 3.93 1715
1999 10 16 1323 9.55 34.34 -116.12683 4.09 3.17 1715
1999 10 16 1323 54.65 34.59697 -116.30381 1.655 3.57 1715
1999 10 16 1324 58.27 34.593 -116.10217 4.65 2.5 1715
1999 10 16 1325 1.58 34.67838 -116.31207 7.346 3 1715
1999 10 16 1325 11.68 34.57383 -116.285 4.93 2.8 1715
1999 10 16 1326 12.02 34.52071 -116.26068 5.689 3.01 1715
1999 10 16 1329 47.06 34.68967 -116.317 5.67 2.78 1715
1999 10 16 1332 20.81 34.41948 -116.21392 2.979 3.62 1715
1999 10 16 1333 14 34.67083 -116.29773 6.754 2.5 1715
1999 10 16 1333 40.88 34.52488 -116.26022 7.491 2.5 1715
1999 10 16 1334 56.76 34.6072 -116.30358 5.656 3.65 1715
1999 10 16 1337 2.3 33.79568 -116.11814 9.818 3.25 1715
1999 10 16 1338 19.33 34.54467 -116.31667 1.81 2.73 1715
1999 10 16 1341 9.71 34.20797 -116.86278 8.308 2.93 1715
1999 10 16 1341 30.85 34.65867 -116.28383 6.56 2.5 1715
1999 10 16 1342 50.03 33.79507 -116.11795 9.849 3.55 1715
1999 10 16 1347 2.39 34.54883 -116.27883 1.18 3.09 1715
1999 10 16 1350 30.85 34.55233 -116.313 1.33 3.5 1715
1999 10 16 1351 17.98 34.44504 -116.22623 6.449 4.24 1715
1999 10 16 1352 58.76 33.23977 -115.64821 4.948 2.51 1715
1999 10 16 1354 9.3 33.46713 -116.46457 11.098 2.57 1715
1999 10 16 1355 23.63 33.27537 -115.71053 5.926 3.52 1715
1999 10 16 1356 42.78 34.69345 -116.3045 2.749 3.46 1715
1999 10 16 1359 17.29 34.82852 -116.3501 2.767 4.37 1715
1999 10 16 1401 56.56 33.79517 -116.11839 9.761 3.13 1715
1999 10 16 1402 52.29 34.61017 -116.27683 1.71 2.76 1715
1999 10 16 1406 34.17 34.58547 -116.24098 3.227 3.46 1715
1999 10 16 1407 5.62 34.36272 -116.14054 4.982 3.4 1715
1999 10 16 1415 53.69 33.25934 -115.643 4.352 2.67 1715
1999 10 16 1417 11.02 34.48653 -116.25479 5.37 3.06 1715
1999 10 16 1419 25.67 33.23493 -115.74212 5.609 2.65 1715
1999 10 16 1420 44.77 34.72182 -116.29636 8.523 3.35 1715
1999 10 16 1424 25.96 34.6375 -116.30467 2.04 3.05 1715
1999 10 16 1431 52.18 34.47551 -116.25876 3.776 3.06 1715
1999 10 16 1437 5.17 34.66767 -116.43017 1.42 2.68 1715
1999 10 16 1440 41.1 34.60483 -116.24633 1.99 2.71 1715
1999 10 16 1443 11.08 34.44938 -116.21382 17.539 3.15 1715
1999 10 16 1443 44.53 34.44834 -116.22934 6.487 3.65 1715
1999 10 16 1444 23.71 34.62404 -116.26323 4.22 3.49 1715
1999 10 16 1448 44.23 34.53392 -116.25449 9.503 3.15 1715
1999 10 16 1450 24.09 34.53667 -116.2475 1.36 2.53 1715
1999 10 16 1452 34.96 34.49067 -116.25967 4.48 3.74 1715
1999 10 16 1453 45.15 34.66697 -116.3595 9.544 3.18 1715
1999 10 16 1454 3.98 34.72733 -116.33967 1.2 3.1 1715
1999 10 16 1454 58.28 34.8345 -116.33033 7.56 2.79 1715
1999 10 16 1455 34.93 34.42767 -116.26683 2.98 2.67 1715
1999 10 16 1457 17.71 34.56883 -116.30533 1.38 2.55 1715
1999 10 16 1503 33.95 33.5785 -115.99717 15.03 2.61 1715
1999 10 16 1511 43.78 34.60727 -116.30783 2.774 3.3 1715
1999 10 16 1512 6.4 34.3335 -116.15833 6.7 2.5 1715
1999 10 16 1512 57.07 34.72187 -116.30023 8.54 2.76 1715
1999 10 16 1514 35.28 34.57346 -116.33236 2.152 2.72 1715
1999 10 16 1518 54.33 34.47096 -116.2498 5.256 3.2 1715
1999 10 16 1521 11.39 34.42806 -116.23554 2.616 3.09 1715
1999 10 16 1523 51.21 34.37596 -116.47187 4.367 3 1715
1999 10 16 1527 10.69 34.49174 -116.2558 6.915 3.09 1715
1999 10 16 1529 7.11 34.425 -116.32067 11.71 2.5 1715
1999 10 16 1529 19.02 34.36893 -116.13828 7.547 2.65 1715
1999 10 16 1531 46.07 34.62506 -116.29955 5.274 3.51 1715
1999 10 16 1538 32.62 34.37267 -116.15517 1.89 3.74 1715
1999 10 16 1541 40.68 34.5943 -116.26747 12.491 3.36 1715
1999 10 16 1542 29.68 34.49752 -116.25336 5.556 3.12 1715
1999 10 16 1549 42.57 34.54232 -116.26389 5.153 2.97 1715
1999 10 16 1553 4.68 34.66961 -116.29718 6.717 3.07 1715
1999 10 16 1554 20.27 34.6091 -116.29778 7.148 2.99 1715
1999 10 16 1600 32.37 34.60537 -116.29428 8.834 3.26 1715
1999 10 16 1604 27.93 34.59438 -116.27202 10.033 2.54 1715
1999 10 16 1605 1.16 34.42058 -116.20067 7.06 3.19 1715
1999 10 16 1606 6.34 34.80517 -116.30083 4.295 2.81 1715
1999 10 16 1606 53.06 34.57377 -116.28765 3.317 2.67 1715
1999 10 16 1608 5.75 34.68053 -116.29806 10.535 2.81 1715
1999 10 16 1608 24.58 34.68726 -116.3075 2.89 4.03 1715
1999 10 16 1610 32.88 34.53345 -116.30294 2.947 2.68 1715
1999 10 16 1612 8.88 34.51932 -116.2639 7.764 3.61 1715
1999 10 16 1613 19.32 34.43067 -116.18783 6.6 2.9 1715
1999 10 16 1615 32.73 34.83942 -116.3574 7.637 2.56 1715
1999 10 16 1622 58.1 34.68395 -116.30504 3.118 3.83 1715
1999 10 16 1624 0.11 34.60337 -116.29693 7.864 3.39 1715
1999 10 16 1625 6.8 34.52549 -116.25905 4.18 3.15 1715
1999 10 16 1631 30.55 34.67585 -116.29308 7.294 3.56 1715
1999 10 16 1637 36.09 34.47192 -116.2701 8.593 2.71 1715
1999 10 16 1638 59.58 34.56983 -116.26183 2.78 3.17 1715
1999 10 16 1645 22.08 34.66215 -116.29533 8.88 2.91 1715
1999 10 16 1648 39.36 34.70839 -116.28518 3.998 3.46 1715
1999 10 16 1650 9.99 34.68169 -116.29371 9.051 3.2 1715
1999 10 16 1651 22.28 34.41244 -116.20915 5.03 2.89 1715
1999 10 16 1652 7.38 34.558 -116.31167 0.74 2.66 1715
1999 10 16 1654 26.16 34.56367 -116.254 2.93 2.8 1715
1999 10 16 1654 30.36 34.614 -116.443 1.21 3.28 1715
1999 10 16 1655 20.95 34.42305 -116.24511 5.617 2.51 1715
1999 10 16 1655 58.59 33.79615 -116.11816 9.826 3.6 1715
1999 10 16 1656 28.39 34.60671 -116.29277 5.552 3 1715
1999 10 16 1657 29.76 34.58011 -116.2674 8.778 3.3 1715
1999 10 16 1658 8.21 34.48549 -116.26245 5.176 3 1715
1999 10 16 1702 23.03 34.6093 -116.23326 7.742 3.2 1715
1999 10 16 1702 46.12 34.65492 -116.35353 2.718 3.4 1715
1999 10 16 1704 1.82 34.57218 -116.27048 3.902 2.5 1715
1999 10 16 1715 55.38 34.70957 -116.21424 7.68 2.75 1715
1999 10 16 1716 2.1 33.79567 -116.11803 10.065 2.54 1715
1999 10 16 1720 20.73 34.68709 -116.3666 3.58 3.2 1715
1999 10 16 1721 1.14 34.47129 -116.25628 3.097 3.26 1715
1999 10 16 1721 55.29 34.588 -116.26533 3.34 3.28 1715
1999 10 16 1722 21.83 34.55552 -116.26493 6.777 3.27 1715
1999 10 16 1725 31.28 34.94001 -116.89552 7.51 2.94 1715
1999 10 16 1737 4.65 33.2411 -115.64398 4.356 3.09 1715
1999 10 16 1738 48.59 34.42617 -116.246 4.01 4.58 1715
1999 10 16 1742 1.57 34.82942 -116.35078 4.602 2.7 1715
1999 10 16 1744 10.75 34.56679 -116.23659 6.743 2.87 1715
1999 10 16 1746 34.26 34.4271 -116.21448 3.271 3 1715
1999 10 16 1746 41.82 34.46833 -116.25517 1.55 3.2 1715
1999 10 16 1748 31.07 33.26883 -115.70917 5.62 3.53 1715
1999 10 16 1749 57.94 34.42936 -116.19345 8.457 2.5 1715
1999 10 16 1751 18.93 33.26555 -115.7168 7.523 2.61 1715
1999 10 16 1755 16.69 34.53151 -116.24269 10.588 3.1 1715
1999 10 16 1801 51.41 34.68517 -116.308 6.85 3 1715
1999 10 16 1801 57.38 34.70378 -116.29015 7.431 4.27 1715
1999 10 16 1803 20.96 34.70401 -116.28699 5.511 2.8 1715
1999 10 16 1803 51.5 34.48617 -116.23283 4.1 2.5 1715
1999 10 16 1805 22.98 34.5725 -116.26132 7.191 3.73 1715
1999 10 16 1810 20.75 34.78362 -116.35379 5.27 3.61 1715
1999 10 16 1813 8.02 34.59845 -116.27727 7.552 3.37 1715
1999 10 16 1818 39.15 34.66692 -116.30715 5.409 3.06 1715
1999 10 16 1823 50.18 34.69675 -116.29408 8.62 3 1715
1999 10 16 1824 25.35 34.41581 -116.19001 5.424 2.97 1715
1999 10 16 1831 49.6 34.10002 -116.98766 3.577 2.59 1715
1999 10 16 1835 5.53 34.50635 -116.26909 7.66 2.93 1715
1999 10 16 1839 30.08 33.25002 -115.69238 1.731 2.53 1715
1999 10 16 1841 20.93 34.61022 -116.29011 7.696 2.72 1715
1999 10 16 1841 48.18 34.49187 -116.25689 4.414 2.81 1715
1999 10 16 1851 8.26 34.73275 -116.37599 8.967 2.91 1715
1999 10 16 1852 1.02 34.48217 -116.30567 10.25 2.79 1715
1999 10 16 1905 17.29 34.59922 -116.27407 9.143 2.71 1715
1999 10 16 1905 47.8 34.51433 -116.09567 14.08 2.79 1715
1999 10 16 1913 3.31 34.33798 -116.11907 6.733 2.5 1715
1999 10 16 1914 20.86 34.67508 -116.33668 7.857 2.5 1715
1999 10 16 1914 55.07 34.76667 -116.262 15.26 2.83 1715
1999 10 16 1915 9.51 34.60756 -116.28005 3.878 3.67 1715
1999 10 16 1925 1.42 34.67874 -116.28498 2.71 3.1 1715
1999 10 16 1925 38.45 34.36559 -116.14314 5.031 3.15 1715
1999 10 16 1934 49.36 34.49177 -116.264 4.322 2.76 1715
1999 10 16 1938 25.31 34.85845 -116.40318 4.782 2.89 1715
1999 10 16 1938 52.01 34.85803 -116.40462 4.792 2.89 1715
1999 10 16 1939 54.97 34.684 -116.30967 1.36 3.47 1715
1999 10 16 1942 29.83 34.35617 -116.46567 2.15 2.57 1715
1999 10 16 1942 44.63 34.5803 -116.28186 13.621 2.8 1715
1999 10 16 1943 23.49 34.70473 -116.37613 5.574 2.73 1715
1999 10 16 1946 42.9 34.70761 -116.29011 6.886 3.06 1715
1999 10 16 1948 15.1 34.48226 -116.25554 3.502 3 1715
1999 10 16 1948 31.42 34.85657 -116.39794 3.376 3.38 1715
1999 10 16 1949 24.95 34.85464 -116.39738 3.538 3.21 1715
1999 10 16 1951 51.28 34.85643 -116.40065 2.907 2.99 1715
1999 10 16 1952 42.46 34.53385 -116.24511 9.679 2.52 1715
1999 10 16 2005 52.83 34.5536 -116.26229 3.167 2.74 1715
1999 10 16 2007 14.48 34.83391 -116.35781 7.014 2.8 1715
1999 10 16 2007 28.41 34.59878 -116.28017 3.662 3 1715
1999 10 16 2008 7.74 34.49954 -116.27774 6.705 3.12 1715
1999 10 16 2009 12.01 34.42581 -116.24277 5.648 2.64 1715
1999 10 16 2013 37.85 34.69514 -116.28053 6.823 4.64 1715
1999 10 16 2014 9.7 34.68883 -116.28267 2.34 4.53 1715
1999 10 16 2015 48.51 34.66483 -116.27767 5.44 2.5 1715
1999 10 16 2015 54.16 34.52567 -116.15983 10.02 3.15 1715
1999 10 16 2016 49.95 34.68816 -116.28531 6.778 2.95 1715
1999 10 16 2018 59.33 34.56446 -116.27319 9.491 3.14 1715
1999 10 16 2022 30.47 34.61254 -116.31004 3.915 3.49 1715
1999 10 16 2023 17.18 34.45283 -116.2825 2.44 2.5 1715
1999 10 16 2031 51.5 34.58543 -116.2434 11.134 2.53 1715
1999 10 16 2032 13.7 34.34701 -116.13808 3.995 2.82 1715
1999 10 16 2034 6.32 34.46005 -116.2489 5.926 2.96 1715
1999 10 16 2039 16 34.50625 -116.26372 6.543 2.97 1715
1999 10 16 2040 37 34.62452 -116.27072 5.309 2.97 1715
1999 10 16 2053 59.24 34.6868 -116.37322 2.58 2.97 1715
1999 10 16 2057 57.71 34.68198 -116.35007 7.641 2.77 1715
1999 10 16 2100 56.29 34.85806 -116.40442 4.919 2.86 1715
1999 10 16 2104 15.47 34.5684 -116.25846 4.415 2.73 1715
1999 10 16 2108 44.8 34.71434 -116.30133 7.386 2.94 1715
1999 10 16 2109 33.16 34.40041 -116.16401 10.082 2.5 1715
1999 10 16 2110 50.56 34.67446 -116.33719 6.813 3.94 1715
1999 10 16 2114 43.48 34.48338 -116.25627 4.9 2.9 1715
1999 10 16 2117 50.61 34.38483 -116.30233 6.75 2.5 1715
1999 10 16 2132 55.62 34.5447 -116.25925 2.308 2.84 1715
1999 10 16 2140 26.22 34.68216 -116.33672 6.564 2.88 1715
1999 10 16 2141 15.54 34.65717 -116.27333 1.75 2.72 1715
1999 10 16 2142 8.66 34.61529 -116.2772 7.151 2.69 1715
1999 10 16 2142 29.69 34.435 -116.29717 5 2.66 1715
1999 10 16 2145 28.59 34.48578 -116.26019 5.118 2.94 1715
1999 10 16 2146 15.6 34.80773 -116.3603 4.337 3.18 1715
1999 10 16 2153 57.79 34.41326 -116.19635 4.421 3.25 1715
1999 10 16 2155 44.6 34.6994 -116.29139 7.588 3.4 1715
1999 10 16 2158 48.09 34.6005 -116.3565 1.52 2.9 1715
1999 10 16 2159 17.54 34.58416 -116.28032 7.146 2.95 1715
1999 10 16 2159 50.54 34.50005 -116.25866 6.669 2.5 1715
1999 10 16 2200 23.33 34.79133 -116.35217 8.61 2.5 1715
1999 10 16 2201 6.08 34.8315 -116.40417 1.73 2.81 1715
1999 10 16 2201 55.69 34.66812 -116.35973 7.582 2.85 1715
1999 10 16 2202 6.77 34.53024 -116.27878 8.585 2.83 1715
1999 10 16 2203 51.2 34.62578 -116.29342 4.923 2.65 1715
1999 10 16 2204 50.93 34.63907 -116.28861 7.494 2.91 1715
1999 10 16 2207 59.44 33.23494 -115.6279 4.967 2.52 1715
1999 10 16 2209 33.91 34.415 -116.229 7.44 2.64 1715
1999 10 16 2213 0.85 34.64691 -116.28611 7.937 2.72 1715
1999 10 16 2213 14.68 34.57108 -116.24465 7.931 3.04 1715
1999 10 16 2214 34.52 34.36125 -116.13927 5.137 2.53 1715
1999 10 16 2216 6.88 34.55367 -116.29033 2.95 2.68 1715
1999 10 16 2220 28.51 34.63503 -116.33084 3.561 3 1715
1999 10 16 2221 57.82 34.50133 -116.21917 9.94 2.62 1715
1999 10 16 2225 28.42 34.44758 -116.24241 3.896 3.22 1715
1999 10 16 2228 25.73 34.70994 -116.29193 5.605 2.51 1715
1999 10 16 2229 0.67 34.65497 -116.33226 7.483 2.91 1715
1999 10 16 2230 52.1 34.58762 -116.28917 13.011 2.67 1715
1999 10 16 2236 59.42 34.79337 -116.30815 5.191 2.5 1715
1999 10 16 2237 13.31 34.45667 -116.22446 6.951 2.85 1715
1999 10 16 2242 25.55 34.68633 -116.26583 7.31 2.5 1715
1999 10 16 2242 55.46 34.34941 -116.14272 4.201 2.96 1715
1999 10 16 2245 27.5 34.52526 -116.27408 7.461 2.53 1715
1999 10 16 2253 41.17 34.70862 -116.36043 9.498 4.53 1715
1999 10 16 2254 7.87 34.663 -116.33767 3.93 3.97 1715
1999 10 16 2255 38.15 34.71201 -116.36032 9.661 3.05 1715
1999 10 16 2256 23.82 34.62467 -116.293 4.65 2.57 1715
1999 10 16 2305 54.63 34.83598 -116.35517 6.738 2.65 1715
1999 10 16 2307 18.72 34.42067 -116.18917 7.5 2.5 1715
1999 10 16 2319 57.94 34.61261 -116.2969 4.12 2.81 1715
1999 10 16 2321 30.98 34.50425 -116.2616 6.69 2.82 1715
1999 10 16 2323 52.82 34.40867 -116.19638 5.661 2.59 1715
1999 10 16 2325 20.41 34.6477 -116.34952 2.116 2.69 1715
1999 10 16 2326 32.88 34.8364 -116.35959 6.38 2.55 1715
1999 10 16 2328 6.19 34.288 -116.19133 6.02 2.79 1715
1999 10 16 2335 17.1 34.50077 -116.24827 10.06 2.76 1715
1999 10 16 2336 34.87 34.57749 -116.24616 9.865 2.78 1715
1999 10 16 2345 22.45 34.47996 -116.2412 8.085 2.65 1715
1999 10 16 2347 12.07 34.37 -116.1675 8.54 2.59 1715
1999 10 16 2349 33.71 34.54466 -116.30368 4.388 3.06 1715
1999 10 16 2351 39.99 34.80754 -116.33438 2.978 3.26 1715
1999 10 16 2352 10.03 34.6753 -116.33247 9.199 3.15 1715
1999 10 16 2355 11.17 34.81159 -116.33475 3.752 2.8 1715
1999 10 16 2358 43.45 34.62901 -116.29673 8.684 2.84 1715
1999 10 16 2359 21.16 34.37795 -116.14416 6.983 2.84 1715
1999 10 17 0001 32.23 34.37446 -116.19689 3.941 2.59 1715
1999 10 17 0014 34.75 34.41945 -116.18105 7.574 2.91 1715
1999 10 17 0022 37.24 34.75389 -116.34499 5.872 2.77 1715
1999 10 17 0023 16.38 34.5425 -116.26819 8.266 2.75 1715
1999 10 17 0027 48.77 34.48021 -116.23759 10.995 3.54 1715
1999 10 17 0028 45.02 34.61967 -116.2965 3.29 2.9 1715
1999 10 17 0036 17.75 34.28486 -116.06985 2.372 3.41 1715
1999 10 17 0040 57.22 34.84873 -116.34452 8.84 2.55 1715
1999 10 17 0044 52.1 34.61487 -116.3008 2.461 3.22 1715
1999 10 17 0047 25.19 34.61139 -116.2342 6.83 3.41 1715
1999 10 17 0048 21.79 34.81851 -116.39859 6.371 2.5 1715
1999 10 17 0101 49.6 34.56604 -116.28233 8.38 2.61 1715
1999 10 17 0106 50.04 34.50988 -116.26578 3.841 2.72 1715
1999 10 17 0114 8.67 34.54578 -116.26689 9.762 2.55 1715
1999 10 17 0138 14.17 34.54374 -116.24519 10.866 2.61 1715
1999 10 17 0142 14.17 34.54439 -116.26693 9.377 2.61 1715
1999 10 17 0147 49.07 34.67275 -116.29468 6.794 3.01 1715
1999 10 17 0149 40.2 34.41441 -116.18128 6.947 3.13 1715
1999 10 17 0150 35.92 34.67897 -116.29262 6.407 3.16 1715
1999 10 17 0151 23.7 34.50703 -116.26514 5.675 2.5 1715
1999 10 17 0157 14 34.52376 -116.2834 3.625 3.73 1715
1999 10 17 0201 30.08 34.69493 -116.30393 2.44 3.2 1715
1999 10 17 0203 40.51 34.35889 -116.13576 4.455 2.7 1715
1999 10 17 0204 30.54 34.42789 -116.19282 9.1 2.68 1715
1999 10 17 0209 43.84 34.35574 -116.14109 6.305 3.36 1715
1999 10 17 0219 53.79 34.81891 -116.41894 5.675 2.59 1715
1999 10 17 0225 2.21 34.5506 -116.25517 5.71 2.79 1715
1999 10 17 0225 38.44 34.55196 -116.2607 5.528 2.74 1715
1999 10 17 0228 57.41 34.53757 -116.25804 4.131 3.3 1715
1999 10 17 0242 1.4 34.82634 -116.34478 8.293 3.13 1715
1999 10 17 0251 35.05 34.44764 -116.24127 4.096 2.52 1715
1999 10 17 0259 59.99 34.68611 -116.37322 3.934 2.66 1715
1999 10 17 0305 48.04 34.68085 -116.31175 6.4 2.62 1715
1999 10 17 0308 7.84 34.79366 -116.29967 5.456 3.41 1715
1999 10 17 0314 30.44 34.69782 -116.30695 5.814 2.98 1715
1999 10 17 0315 48.74 34.68738 -116.35683 10.071 2.73 1715
1999 10 17 0320 29.37 34.59172 -116.27016 6.146 2.77 1715
1999 10 17 0321 0.89 34.39833 -116.193 2.17 2.69 1715
1999 10 17 0329 45.73 34.62929 -116.26427 4.314 2.85 1715
1999 10 17 0330 27.37 34.52558 -116.24875 8.979 2.86 1715
1999 10 17 0331 35.7 34.70392 -116.32407 6.831 2.89 1715
1999 10 17 0333 9.66 34.51888 -116.30331 4.249 2.54 1715
1999 10 17 0335 50.99 32.45561 -115.08607 4.065 2.83 1715
1999 10 17 0336 52.96 34.57195 -116.26444 5.602 2.93 1715
1999 10 17 0337 53.78 34.69751 -116.3843 5.575 2.94 1715
1999 10 17 0347 0.86 34.69217 -116.31182 9.692 2.83 1715
1999 10 17 0348 53.86 34.61349 -116.3001 2.435 2.84 1715
1999 10 17 0349 25.91 34.68656 -116.28308 7.356 2.5 1715
1999 10 17 0350 4.4 34.69794 -116.36053 8.32 2.88 1715
1999 10 17 0351 37.15 34.40799 -116.18784 12.163 2.5 1715
1999 10 17 0359 11.25 34.39367 -116.1763 6.534 3.34 1715
1999 10 17 0402 10.13 34.38038 -116.17865 6.332 2.63 1715
1999 10 17 0402 35.31 34.61104 -116.27218 7.232 3.01 1715
1999 10 17 0413 5.58 34.52463 -116.26786 8.013 2.78 1715
1999 10 17 0414 19.31 34.57638 -116.27594 4.278 2.6 1715
1999 10 17 0422 0.03 34.63341 -116.23068 5.13 3.02 1715
1999 10 17 0422 48.92 34.83524 -116.35494 7.02 4.16 1715
1999 10 17 0425 52.99 34.66864 -116.32973 6.624 2.5 1715
1999 10 17 0426 12.1 34.66621 -116.33046 7.111 2.81 1715
1999 10 17 0428 44.46 34.58798 -116.26784 6.115 2.63 1715
1999 10 17 0434 26.12 34.45638 -116.24203 4.769 3.28 1715
1999 10 17 0435 22.62 34.68519 -116.36273 7.483 3.26 1715
1999 10 17 0436 53.17 34.60784 -116.28294 8.622 2.5 1715
1999 10 17 0440 46.29 34.49683 -116.26233 2.95 2.87 1715
1999 10 17 0445 24.6 34.5025 -116.27854 4.901 3.43 1715
1999 10 17 0449 18.32 34.4413 -116.2588 4.869 2.57 1715
1999 10 17 0453 32.69 33.21486 -115.61822 6.532 3.2 1715
1999 10 17 0458 15.96 34.61098 -116.29588 2.556 3.59 1715
1999 10 17 0503 11.94 34.67023 -116.2869 6.171 3.13 1715
1999 10 17 0506 56.88 34.727 -116.3935 1.58 3.23 1715
1999 10 17 0512 22.64 34.4941 -116.26209 3.756 3.06 1715
